"統計名：","出入国管理統計 出入（帰）国者数"
"表番号："
"表題：","国籍・地域別　在留資格別　入国外国人"
"実施年月：","2024年","-"
"市区町村時点（年月日）：","-"

"***","集計に必要なデータがないもの"
"0","集計した結果がゼロのもの"

"","","","","","","","","","/在留資格 コード","100","120","130","140","150","160","170","180","190","200","210","220","230","240","250","260","270","280","290","300","310","320","330","340","344","346","350","360","370","380","390","400","410","430","440","450","460","470","480","490","500","510","520","530","540","550","570"
"","","","","","","","","","/在留資格 補助コード","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"表章項目 コード","表章項目 補助コード","表章項目","時間軸(年次) コード","時間軸(年次) 補助コード","時間軸(年次)","国籍・地域 コード","国籍・地域 補助コード","国籍・地域","/在留資格","総数","外交","公用","教授","芸術","宗教","報道","投資・経営","経営・管理","法律・会計業務","医療","研究","教育","技術","人文知識・国際業務","技術･人文知識･国際業務","企業内転勤","介護","興行","技能","高度専門職１号イ","高度専門職１号ロ","高度専門職１号ハ","高度専門職２号","特定技能１号","特定技能２号","技能実習１号イ","技能実習１号ロ","技能実習２号イ","技能実習２号ロ","技能実習３号イ","技能実習３号ロ","文化活動","短期滞在_計","短期滞在_15日以内","短期滞在_90日以内","留学","就学","研修","家族滞在","特定活動","永住者","日本人の配偶者等","永住者の配偶者等","定住者","特別永住者","一時庇護"
"100","","入国外国人【人】","2021000000","","2021年","50540","","ベラルーシ","","457","4","4","2","0","0","0","***","0","0","0","1","0","***","***","12","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","356","5","351","13","***","0","7","3","36","11","2","3","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50550","","クロアチア","","427","8","1","3","0","0","0","***","2","0","0","2","1","***","***","10","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","2","354","6","348","4","***","0","8","9","6","7","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50560","","チェコ","","799","13","9","12","2","0","0","***","8","0","0","0","0","***","***","22","4","0","70","3","0","2","0","0","0","0","0","0","0","0","0","0","0","555","3","552","15","***","0","32","6","17","26","1","2","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50570","","デンマーク","","878","41","11","2","1","0","2","***","27","0","0","0","0","***","***","51","41","0","2","2","0","3","0","0","0","0","0","0","0","0","0","0","1","548","7","541","4","***","0","53","5","46","36","0","1","1","***"
"100","","入国外国人【人】","2021000000","","2021年","50580","","エストニア","","236","6","1","1","0","0","0","***","1","0","0","0","0","***","***","7","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","183","0","183","5","***","0","6","5","5","7","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50590","","フィンランド","","821","35","10","9","0","8","0","***","2","0","0","1","5","***","***","45","7","0","10","0","0","1","6","0","0","0","0","0","0","0","0","0","3","523","0","523","19","***","0","49","2","30","55","1","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50600","","フランス","","8,468","115","244","113","19","6","12","***","284","4","0","38","56","***","***","1,087","169","0","124","30","10","101","18","2","0","0","0","0","0","0","0","0","19","3,509","72","3,437","121","***","4","817","122","729","613","34","43","25","***"
"100","","入国外国人【人】","2021000000","","2021年","50610","","ドイツ","","5,993","113","84","104","4","19","19","***","146","10","0","17","27","***","***","393","272","0","78","7","14","34","9","1","0","0","0","0","0","0","0","0","16","3,248","40","3,208","57","***","0","362","162","434","330","9","12","12","***"
"100","","入国外国人【人】","2021000000","","2021年","50620","","ギリシャ","","776","17","5","7","0","0","1","***","0","0","0","0","0","***","***","12","6","0","3","0","3","2","0","0","0","0","0","0","0","0","0","0","1","584","8","576","18","***","0","8","77","19","13","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50630","","ハンガリー","","1,095","43","16","21","0","0","0","***","8","0","0","0","0","***","***","34","5","0","7","2","0","3","0","0","0","0","0","0","0","0","0","0","1","839","13","826","22","***","0","25","8","29","27","1","0","4","***"
"100","","入国外国人【人】","2021000000","","2021年","50640","","アイスランド","","85","4","0","0","0","0","0","***","3","0","0","0","0","***","***","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","66","1","65","2","***","0","0","0","5","1","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50650","","アイルランド","","918","32","4","15","0","0","0","***","5","1","0","1","64","***","***","64","11","0","6","6","2","10","0","2","0","0","0","0","0","0","0","0","1","555","12","543","4","***","0","21","16","58","34","3","0","3","***"
"100","","入国外国人【人】","2021000000","","2021年","50660","","イタリア","","4,152","52","57","53","6","10","4","***","75","0","0","12","2","***","***","352","61","0","92","37","7","14","5","0","3","0","0","0","0","0","0","0","6","2,425","45","2,380","81","***","0","126","47","267","315","10","30","3","***"
"100","","入国外国人【人】","2021000000","","2021年","50670","","キルギス","","311","14","1","0","0","0","0","***","8","0","0","0","0","***","***","51","0","1","0","2","0","1","0","0","1","0","0","1","0","0","0","0","1","94","3","91","60","***","0","49","2","16","8","1","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50680","","カザフスタン","","622","32","19","2","1","0","0","***","7","0","0","0","0","***","***","26","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","396","17","379","52","***","0","57","6","6","13","1","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50690","","リヒテンシュタイン","","18","0","0","0","0","0","0","***","2","0","0","0","0","***","***","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","14","0","***","0","0","0","0","1","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50700","","ルクセンブルク","","74","5","0","1","0","0","0","***","1","0","0","0","0","***","***","4","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","49","4","45","1","***","0","6","0","1","4","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50710","","ラトビア","","215","10","0","0","0","0","0","***","0","0","0","0","1","***","***","5","0","0","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","164","0","164","1","***","0","8","2","9","8","0","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50720","","リトアニア","","305","17","5","3","0","0","0","***","2","0","0","0","1","***","***","17","1","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","197","0","197","8","***","0","7","7","20","9","1","3","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50730","","モナコ","","12","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","12","0","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50740","","マルタ","","31","2","0","0","0","0","0","***","0","0","0","0","1","***","***","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","23","0","***","0","0","0","2","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50750","","モルドバ","","117","6","0","0","0","0","0","***","0","0","0","0","0","***","***","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","70","0","70","4","***","0","7","1","15","6","0","3","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50760","","北マケドニア","","53","4","0","0","0","0","0","***","0","0","0","0","0","***","***","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","33","4","***","0","4","0","0","1","0","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50770","","オランダ","","1,993","41","7","15","0","0","1","***","34","0","0","1","3","***","***","101","22","0","16","15","2","12","1","0","0","0","0","0","0","0","0","0","3","1,485","18","1,467","17","***","0","70","14","69","57","3","0","4","***"
"100","","入国外国人【人】","2021000000","","2021年","50780","","ノルウェー","","594","37","0","0","3","9","0","***","6","0","0","0","0","***","***","18","1","0","13","3","0","1","0","0","0","0","0","0","0","0","0","0","0","429","9","420","14","***","0","22","1","15","22","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50790","","ポーランド","","1,513","54","16","19","2","4","0","***","8","0","0","2","2","***","***","63","8","0","25","6","0","7","0","0","0","0","0","0","0","0","0","0","8","996","6","990","52","***","0","63","15","86","66","7","2","2","***"
"100","","入国外国人【人】","2021000000","","2021年","50800","","ポルトガル","","757","13","4","6","0","0","0","***","6","0","0","3","2","***","***","38","10","0","7","0","0","1","4","0","0","0","0","0","0","0","0","0","0","600","33","567","6","***","0","15","12","9","19","1","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50810","","ルーマニア","","995","32","18","3","2","3","0","***","12","0","0","0","2","***","***","34","13","0","8","5","1","7","0","0","0","0","0","0","0","0","0","0","0","355","5","350","16","***","0","32","9","271","88","25","57","2","***"
"100","","入国外国人【人】","2021000000","","2021年","50820","","ロシア","","5,735","219","112","43","14","0","1","***","132","3","0","2","8","***","***","412","14","0","148","49","3","19","1","2","0","0","0","0","0","0","0","0","6","1,970","56","1,914","155","***","0","349","61","1,369","393","91","157","2","***"
"100","","入国外国人【人】","2021000000","","2021年","50830","","サンマリノ","","23","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","21","0","***","0","0","1","1","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50840","","スペイン","","3,394","39","24","49","5","13","5","***","23","0","0","15","16","***","***","268","92","0","68","47","3","12","1","2","1","0","0","0","0","0","0","0","12","1,990","42","1,948","49","***","0","156","163","156","166","7","10","2","***"
"100","","入国外国人【人】","2021000000","","2021年","50850","","スウェーデン","","1,285","44","11","9","2","0","3","***","34","0","0","1","0","***","***","89","21","0","8","0","0","11","4","0","0","0","0","0","0","0","0","0","0","749","7","742","32","***","0","80","14","85","83","4","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50860","","スイス","","1,596","28","4","12","1","3","1","***","32","0","0","1","7","***","***","63","7","0","19","6","6","4","0","0","0","0","0","0","0","0","0","0","2","1,071","16","1,055","30","***","0","56","34","107","85","5","3","9","***"
"100","","入国外国人【人】","2021000000","","2021年","50870","","トルクメニスタン","","55","1","10","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","28","0","28","8","***","0","7","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50880","","タジキスタン","","179","3","1","0","0","0","0","***","1","0","0","0","1","***","***","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","0","59","29","***","0","57","0","8","4","1","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50890","","英国","","8,537","100","65","95","5","12","8","***","132","14","0","13","399","***","***","556","77","0","130","86","9","69","22","0","0","0","0","0","0","0","0","0","9","4,859","62","4,797","32","***","0","310","290","630","546","11","23","35","***"
"100","","入国外国人【人】","2021000000","","2021年","50900","","英国〔香港〕","","223","0","0","3","3","1","1","***","27","0","0","1","0","***","***","24","2","0","0","0","0","7","2","0","0","0","0","0","0","0","0","0","0","27","0","27","10","***","0","18","2","52","40","1","2","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50910","","ウクライナ","","1,417","28","9","7","0","0","0","***","3","0","0","4","2","***","***","47","0","0","24","5","0","3","0","0","0","0","0","0","0","0","0","0","0","874","59","815","23","***","0","31","10","205","103","10","29","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50920","","ウズベキスタン","","1,722","35","5","4","0","0","0","***","4","0","0","0","1","***","***","313","3","0","0","4","1","20","0","0","2","0","0","0","0","0","0","0","0","372","16","356","463","***","0","319","21","91","32","9","23","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50930","","バチカン","","1","1","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50940","","アルメニア","","109","4","6","1","0","0","0","***","1","0","0","1","0","***","***","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","79","3","76","3","***","0","4","0","2","3","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50950","","アゼルバイジャン","","289","14","12","0","0","0","3","***","2","0","0","0","0","***","***","21","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204","0","204","10","***","0","7","7","4","0","2","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50960","","アンドラ","","9","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","9","0","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50980","","ジョージア","","191","9","3","0","0","0","0","***","1","0","0","0","0","***","***","6","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","152","4","148","7","***","0","4","2","3","0","1","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","50990","","スロベニア","","327","10","0","0","0","0","0","***","0","0","0","0","1","***","***","5","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","276","0","276","2","***","0","4","5","6","13","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51000","","スロバキア","","400","1","3","3","0","0","0","***","3","0","0","0","0","***","***","5","1","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","336","6","330","3","***","0","3","1","6","14","2","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51010","","ボスニア・ヘルツェゴビナ","","79","6","3","1","0","0","0","***","0","0","0","0","0","***","***","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","57","0","57","5","***","0","3","0","0","2","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51030","","モンテネグロ","","95","0","0","0","0","0","0","***","0","0","0","0","0","***","***","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90","0","90","1","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51040","","セルビア","","491","7","4","3","0","0","0","***","4","0","0","0","2","***","***","19","3","0","13","9","0","0","0","0","0","0","0","0","0","0","0","0","0","357","38","319","8","***","0","34","7","14","6","1","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51050","","コソボ共和国","","53","2","0","3","0","0","0","***","0","0","0","0","0","***","***","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","0","41","3","***","0","0","0","1","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51060","","アフリカ","","9,222","470","114","69","0","21","1","***","77","0","0","11","89","***","***","544","16","0","57","34","18","32","0","0","0","0","0","0","0","0","0","0","19","3,538","49","3,489","841","***","4","541","270","1,396","756","111","191","2","***"
"100","","入国外国人【人】","2021000000","","2021年","51070","","アルジェリア","","251","9","1","0","0","0","0","***","0","0","0","0","0","***","***","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210","1","209","9","***","1","1","1","3","4","2","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51080","","ブルンジ","","31","0","0","0","0","0","0","***","0","0","0","0","0","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","22","0","22","4","***","0","0","0","0","0","0","2","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51090","","ボツワナ","","70","7","1","0","0","0","0","***","1","0","0","0","0","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","45","13","***","0","0","2","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51100","","カメルーン","","243","7","0","4","0","1","0","***","8","0","0","1","17","***","***","16","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54","0","54","20","***","0","20","3","27","52","4","7","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51110","","中央アフリカ","","18","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","16","1","***","0","0","0","1","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51120","","チャド","","12","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","12","0","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51130","","コンゴ共和国","","31","3","0","0","0","0","0","***","0","0","0","0","0","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","26","0","***","0","0","0","0","0","0","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51140","","コンゴ民主共和国","","118","5","6","0","0","9","0","***","0","0","0","0","0","***","***","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","37","17","***","0","8","0","21","5","0","3","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51150","","カーボベルデ","","18","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","16","2","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51160","","コモロ","","11","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","11","0","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51170","","ベナン","","79","6","3","0","0","0","0","***","3","0","0","0","0","***","***","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","26","16","***","0","0","3","6","9","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51180","","ジブチ","","25","5","1","0","0","0","0","***","0","0","0","0","0","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","13","4","***","0","0","0","0","1","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51190","","エチオピア","","233","14","3","6","0","0","0","***","0","0","0","0","0","***","***","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","119","0","119","22","***","0","10","8","23","12","3","3","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51200","","赤道ギニア","","11","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","11","0","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51210","","エリトリア","","38","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","29","1","***","0","0","0","5","2","0","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51220","","ガボン","","30","1","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","27","0","27","1","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51230","","ガーナ","","656","11","2","1","0","1","0","***","6","0","0","3","7","***","***","22","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","91","31","60","63","***","1","17","5","258","88","29","45","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51240","","ギニア","","138","9","1","0","0","0","0","***","0","0","0","0","0","***","***","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","28","6","***","0","1","1","56","15","10","4","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51250","","ガンビア","","50","0","0","0","0","0","0","***","0","0","0","0","0","***","***","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","21","14","***","0","2","0","5","5","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51260","","ギニアビサウ","","28","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","20","2","***","0","0","0","1","0","1","3","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51270","","コートジボワール","","140","14","3","1","0","0","0","***","0","0","0","0","0","***","***","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","82","0","82","13","***","0","4","1","12","2","1","2","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51280","","ケニア","","624","18","3","3","0","0","0","***","0","0","0","0","12","***","***","32","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","253","0","253","105","***","0","18","126","32","14","1","2","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51290","","リベリア","","37","3","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","20","5","***","0","0","0","6","3","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51300","","リビア","","62","15","0","2","0","0","0","***","3","0","0","0","0","***","***","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","20","2","***","0","8","2","4","1","0","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51310","","レソト","","35","6","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","24","3","***","0","0","2","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51320","","マダガスカル","","35","1","1","0","0","0","0","***","0","0","0","0","0","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","22","8","***","0","1","0","0","1","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51330","","マリ","","67","6","1","1","0","0","0","***","0","0","0","0","0","***","***","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","21","6","***","0","3","0","14","8","1","4","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51340","","モーリタニア","","26","7","0","0","0","0","0","***","0","0","0","0","0","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","14","1","***","0","2","0","0","1","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51350","","モロッコ","","401","21","3","3","0","0","0","***","0","0","0","0","0","***","***","33","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","190","0","190","24","***","0","4","3","51","59","6","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51360","","マラウイ","","56","8","0","0","0","0","0","***","0","0","0","0","1","***","***","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","22","19","***","1","2","0","0","2","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51370","","モーリシャス","","60","0","0","0","0","0","0","***","0","0","0","0","1","***","***","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","44","0","44","2","***","1","2","0","1","1","0","3","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51380","","モザンビーク","","93","11","1","0","0","0","0","***","3","0","0","0","0","***","***","5","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","39","0","39","24","***","0","3","0","0","4","0","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51390","","ニジェール","","40","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34","0","34","3","***","0","0","0","3","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51400","","ナイジェリア","","1,273","38","14","6","0","4","0","***","7","0","0","0","17","***","***","26","0","0","9","0","1","3","0","0","0","0","0","0","0","0","0","0","0","205","0","205","63","***","0","37","4","545","207","29","57","1","***"
"100","","入国外国人【人】","2021000000","","2021年","51410","","ナミビア","","72","13","0","1","0","0","0","***","0","0","0","0","0","***","***","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","45","8","***","0","0","0","1","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51420","","ルワンダ","","76","1","1","0","0","1","0","***","0","0","0","0","0","***","***","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","42","22","***","0","1","1","3","1","0","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51430","","セネガル","","283","9","1","0","0","0","0","***","0","0","0","1","0","***","***","33","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","42","0","42","26","***","0","16","6","58","66","7","16","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51440","","シエラレオネ","","34","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","25","5","***","0","0","0","3","1","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51450","","ソマリア","","16","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","0","8","4","***","0","1","0","0","1","0","1","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51460","","スーダン","","116","4","26","0","0","0","0","***","3","0","0","0","0","***","***","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","22","11","***","0","12","1","18","7","2","2","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51470","","エスワティニ","","13","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","12","1","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51480","","サントメ・プリンシペ","","12","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","10","2","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51490","","セーシェル","","11","0","0","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","11","0","***","0","0","0","0","0","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51500","","タンザニア","","159","11","0","0","0","0","0","***","4","0","0","0","0","***","***","15","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","15","0","15","21","***","0","21","4","38","21","2","5","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51510","","トーゴ","","48","7","3","0","0","0","0","***","0","0","0","0","0","***","***","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","27","4","***","0","0","0","4","1","0","0","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51520","","チュニジア","","465","21","1","2","0","0","0","***","4","0","0","3","0","***","***","69","2","0","1","2","2","7","0","0","0","0","0","0","0","0","0","0","0","209","3","206","20","***","0","22","3","24","58","8","7","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51530","","ウガンダ","","235","24","7","2","0","0","0","***","5","0","0","1","0","***","***","19","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","98","0","98","18","***","0","2","5","23","26","0","4","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51540","","南アフリカ共和国","","880","35","8","3","0","4","0","***","9","0","0","0","21","***","***","46","7","0","34","14","0","1","0","0","0","0","0","0","0","0","0","0","0","494","6","488","29","***","0","60","73","26","13","1","2","0","***"
"100","","入国外国人【人】","2021000000","","2021年","51550","","エジプト","","1,376","49","8","33","0","1","1","***","21","0","0","1","0","***","***","127","2","0","1","7","15","16","0","0","0","0","0","0","0","0","0","0","13","472","8","464","162","***","0","249","9","112","59","4","13","1","***"
"100","","入国外国人【人】","2021000000","","2021年","51560","","ブルキナファソ","","64","10","0","0","0","0","0","***","0","0","0","1","0","***","***","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","27","10","***","0","0","2","8","2","0","0","0","***"
